step,Q,grad_norm,value_loss,consistency_loss,encoder_loss,reward_loss,total_loss
2505,189.435333251953,2.80826473236084,0.203795969486237,0.161799624562264,1.95527279376984,0.000782787334173918,0.346325516700745
2506,190.158126831055,2.99103116989136,0.204640209674835,0.163085177540779,1.63488018512726,0.000541367800906301,0.34853994846344
2507,190.625396728516,2.79663729667664,0.16626963019371,0.152274116873741,1.56676030158997,0.000781299720983952,0.323132634162903
2508,190.279891967773,2.72308111190796,0.204944178462028,0.157453209161758,1.75861883163452,0.000593414530158043,0.337456196546555
2509,190.265670776367,3.27820897102356,0.183537229895592,0.164497628808022,1.48141407966614,0.000827528769150376,0.349244147539139
2510,190.340866088867,3.17012166976929,0.184889763593674,0.155925631523132,1.47941732406616,0.000816821528133005,0.332228064537048
2511,190.754379272461,3.17594242095947,0.165914624929428,0.15971277654171,1.50329577922821,0.000749870319850743,0.337895274162292
2512,190.483291625977,2.54373359680176,0.156293272972107,0.155357122421265,1.60329675674438,0.000582447508350015,0.328238099813461
2513,191.03254699707,2.90018630027771,0.153462618589401,0.156912967562675,1.46489465236664,0.000810970435850322,0.331042587757111
2514,190.800048828125,2.85648012161255,0.163294672966003,0.150896638631821,1.50780546665192,0.000703046564012766,0.31998211145401
2515,190.930084228516,2.77782511711121,0.168646186590195,0.153578251600266,1.74928975105286,0.00050084077520296,0.326020836830139
2516,190.467330932617,2.92789936065674,0.178904384374619,0.156172394752502,1.63622951507568,0.000663570885080844,0.332203239202499
2517,190.697631835938,3.12999105453491,0.172398403286934,0.160859197378159,1.66485238075256,0.000782938208431006,0.341014564037323
2518,190.197875976563,2.73679351806641,0.168121233582497,0.161990612745285,1.85298204421997,0.000673106289468706,0.342982888221741
2519,190.268844604492,3.47900390625,0.193054974079132,0.156471371650696,1.54440426826477,0.000687537947669625,0.334136426448822
2520,190.393600463867,3.14071846008301,0.192456901073456,0.155146464705467,1.74595332145691,0.000687566178385168,0.331628322601318
2521,190.558532714844,2.89948081970215,0.162919253110886,0.151865422725678,1.58381056785584,0.000703133409842849,0.321958154439926
2522,190.319381713867,2.95918607711792,0.182449549436569,0.167045965790749,1.83740711212158,0.000571359531022608,0.354460000991821
2523,190.091979980469,2.89924168586731,0.200472578406334,0.155699715018272,1.58178424835205,0.000859876396134496,0.33345839381218
2524,190.645584106445,2.67008948326111,0.171991661190987,0.158666461706162,1.81722831726074,0.000725048244930804,0.336711853742599
2525,190.281936645508,3.08497214317322,0.193122401833534,0.153371393680573,1.75156855583191,0.000641879276372492,0.328127503395081
2526,190.729202270508,2.88949227333069,0.154551148414612,0.16411092877388,1.59539008140564,0.000578374718315899,0.345561563968658
2527,190.987594604492,2.67692160606384,0.171068668365479,0.150819331407547,1.59969007968903,0.000757313158828765,0.32072389125824
2528,190.462142944336,3.03662014007568,0.169957518577576,0.157044678926468,1.74631106853485,0.000518290617037565,0.333090543746948
2529,190.407257080078,2.83242058753967,0.197651654481888,0.159035384654999,1.77016139030457,0.000802953029051423,0.340007543563843
2530,190.537963867188,2.95100831985474,0.175775051116943,0.1536845266819,1.56215858459473,0.000706580467522144,0.326862037181854
2531,190.651809692383,2.96559858322144,0.16098490357399,0.156851172447205,1.59252417087555,0.000670640962198377,0.331728667020798
2532,190.900802612305,3.17858624458313,0.185958132147789,0.154768407344818,1.66386198997498,0.0007964723627083,0.330194741487503
2534,190.889923095703,3.3710560798645,0.16615130007267,0.160570576786995,1.75890409946442,0.000709203653968871,0.339869797229767
2535,190.90478515625,2.75773954391479,0.159809559583664,0.143777400255203,1.43712258338928,0.000806680065579712,0.30537623167038
2536,190.359878540039,2.84794735908508,0.181631192564964,0.160387307405472,1.89143443107605,0.000601477921009064,0.341129899024963
2537,190.849838256836,2.85525226593018,0.153445035219193,0.153186440467834,1.42322790622711,0.000855133461300284,0.323568165302277
2538,190.463668823242,2.7762246131897,0.174420565366745,0.158492863178253,1.64398324489594,0.000548882409930229,0.336346209049225
2539,191.039779663086,3.00572800636291,0.181118741631508,0.147479981184006,1.40116441249847,0.000622637395281345,0.314784318208694
2540,190.587432861328,3.03287291526794,0.181667059659958,0.158370822668076,1.52803540229797,0.000639313948340714,0.3367560505867
2541,190.876831054688,2.83347988128662,0.16269488632679,0.147975116968155,1.46932315826416,0.000663115468341857,0.31402063369751
2542,190.438339233398,3.1346640586853,0.179226636886597,0.169430613517761,1.84471428394318,0.000867242924869061,0.359062224626541
2543,190.534973144531,3.20897698402405,0.191583454608917,0.162837073206902,1.76885068416595,0.000659757235553116,0.346931219100952
2544,190.534057617187,2.80937266349792,0.195761829614639,0.161082535982132,1.73256325721741,0.00072140822885558,0.343834489583969
2545,190.883529663086,3.04199862480164,0.179122135043144,0.159415066242218,1.63010096549988,0.000684423139318824,0.33871465921402
2546,190.711349487305,2.91551637649536,0.16495805978775,0.152683138847351,1.74664342403412,0.000685992650687695,0.323951721191406
2547,190.807266235352,3.34017086029053,0.166271895170212,0.154509365558624,1.43572998046875,0.000857047562021762,0.327510178089142
2548,190.917510986328,2.90789008140564,0.174634784460068,0.152396768331528,1.67337238788605,0.000752746418584138,0.324306756258011
2549,190.766265869141,3.07658934593201,0.165925234556198,0.159881964325905,1.6126492023468,0.000694984511937946,0.33831661939621
2550,190.723495483398,2.81642842292786,0.156265169382095,0.156073421239853,1.49394750595093,0.000857281149365008,0.3296959400177
2551,190.256469726563,3.13992524147034,0.19107061624527,0.165819898247719,1.77343201637268,0.000791526515968144,0.352916061878204
2552,190.699630737305,3.07611393928528,0.162499710917473,0.154876708984375,1.6362829208374,0.00105516973417252,0.328167289495468
2553,190.683639526367,2.64367914199829,0.144664317369461,0.153526604175568,1.63592600822449,0.000599307590164244,0.323455214500427
2554,190.923217773438,2.56247544288635,0.151047736406326,0.151365101337433,1.4305807352066,0.000628580164629966,0.319579869508743
2555,190.79948425293,3.76733374595642,0.179863721132278,0.160335421562195,1.61023759841919,0.000660422025248408,0.340597659349442
2556,191.193878173828,3.16344809532166,0.164967074990273,0.156765073537827,1.58392572402954,0.000608102476689965,0.331914842128754
2557,190.69206237793,2.94659686088562,0.160887509584427,0.157154023647308,1.91782021522522,0.000534889753907919,0.332582056522369
2558,191.175338745117,3.33975434303284,0.176197111606598,0.151230603456497,1.48670935630798,0.000695967581123114,0.321915626525879
2559,190.002563476563,3.02561068534851,0.19896388053894,0.16661873459816,2.06335401535034,0.000690567772835493,0.35554251074791
2560,191.135101318359,2.89896011352539,0.166053652763367,0.157385915517807,1.64164733886719,0.000706055085174739,0.333371877670288
2561,190.719924926758,2.97686553001404,0.169571071863174,0.154693230986595,1.64291727542877,0.000622797175310552,0.328297913074493
2562,190.923263549805,2.91740131378174,0.17739999294281,0.157464474439621,1.62494385242462,0.000640990911051631,0.334614396095276
2563,191.121658325195,2.86588430404663,0.154165655374527,0.154094129800797,1.47399127483368,0.000616153003647924,0.325386881828308
2564,190.734786987305,3.06557488441467,0.175775855779648,0.151186779141426,1.62634515762329,0.000658518518321216,0.321906745433807
2565,190.98893737793,2.86637735366821,0.14851525425911,0.158697694540024,1.80708408355713,0.000616170524153858,0.334362089633942
2566,190.524536132813,2.94559979438782,0.164461746811867,0.154583960771561,1.77637600898743,0.000663115934003145,0.327722042798996
2567,190.778854370117,2.8167188167572,0.183923155069351,0.155640155076981,1.64036917686462,0.000865549081936479,0.331745803356171
2568,190.758087158203,3.05958890914917,0.165012776851654,0.153425768017769,1.53269422054291,0.000846110808197409,0.325308561325073
2569,190.931655883789,3.35505199432373,0.173389866948128,0.147222816944122,1.63827276229858,0.000430303218308836,0.313638091087341
2570,190.863220214844,3.10138440132141,0.170330464839935,0.156483560800552,1.60783517360687,0.000620274804532528,0.331918150186539
2571,190.79264831543,3.04032301902771,0.169838547706604,0.15754160284996,1.8047993183136,0.00070229871198535,0.334223031997681
2572,191.309036254883,2.8807954788208,0.150947600603104,0.150261983275414,1.45767498016357,0.000683770747855306,0.317418277263641
2573,190.818771362305,3.24465322494507,0.168607085943222,0.163758397102356,1.63031411170959,0.000790711725130677,0.346403151750565
2575,190.924896240234,2.81154584884644,0.197433173656464,0.15983872115612,1.67731046676636,0.000650181085802615,0.341423153877258
2576,190.787887573242,3.35820269584656,0.181033626198769,0.162147551774979,1.56815719604492,0.000588684168178588,0.344260990619659
2577,190.593460083008,2.92605137825012,0.176347464323044,0.161957442760468,1.68504440784454,0.00070062029408291,0.343585014343262
2578,191.054000854492,3.00600218772888,0.151035860180855,0.150042966008186,1.53079199790955,0.000531426165252924,0.31698602437973
2579,190.840927124023,3.16894674301147,0.163624614477158,0.154699221253395,1.61878633499146,0.000574142904952168,0.327666759490967
2580,190.665588378906,3.46395540237427,0.173592939972878,0.156051367521286,1.59848940372467,0.00062736717518419,0.331374198198318
2581,191.09635925293,2.96589756011963,0.167229413986206,0.14944526553154,1.55788242816925,0.000631106668151915,0.3174869120121
2582,190.821151733398,3.03018069267273,0.157902047038078,0.155801922082901,1.58422696590424,0.000657357391901314,0.329306960105896
2583,190.819946289063,3.22063255310059,0.157147079706192,0.15819089114666,1.64396679401398,0.000501777743920684,0.333991348743439
2584,190.78254699707,3.13846182823181,0.158527329564095,0.1571404337883,1.82455503940582,0.000774398096837103,0.332345366477966
2585,191.053649902344,3.30855202674866,0.153242170810699,0.153634622693062,1.69279360771179,0.000792111735790968,0.324682295322418
2586,191.119430541992,2.65035462379456,0.141090989112854,0.149805381894112,1.54644298553467,0.000533695158082992,0.315533131361008
2587,190.953475952148,2.99255037307739,0.170362949371338,0.157157003879547,1.76560211181641,0.000773218460381031,0.333502531051636
2588,191.05696105957,2.66629076004028,0.178114801645279,0.155092269182205,1.81430888175964,0.000684946950059384,0.330152779817581
2589,190.72314453125,3.17817521095276,0.149073749780655,0.156744837760925,1.62772345542908,0.000691530352924019,0.330370545387268
2590,191.423812866211,2.83405470848083,0.135391861200333,0.151754647493362,1.62435364723206,0.000620961014647037,0.318983346223831
2591,191.034973144531,2.64067387580872,0.157117202877998,0.150684803724289,1.58076333999634,0.000593589968048036,0.318958878517151
2592,191.305709838867,2.80305433273315,0.141148567199707,0.151937365531921,1.61102795600891,0.000686111685354263,0.31994366645813
2593,191.242919921875,2.67477512359619,0.154980450868607,0.153800129890442,1.67349636554718,0.000657865079119802,0.325100719928741
2594,190.917846679688,3.4638729095459,0.157877549529076,0.151271283626556,1.52519428730011,0.000478233036119491,0.320094645023346
2595,191.392379760742,2.92934155464172,0.138105183839798,0.150805652141571,1.5728497505188,0.000531550496816635,0.317260444164276
2596,191.42936706543,3.04648637771606,0.150285288691521,0.147626399993896,1.46881866455078,0.000662047066725791,0.312081158161163
2597,190.670761108398,3.10448813438416,0.177789658308029,0.159213662147522,1.5911340713501,0.000662724487483501,0.338128745555878
2598,191.023361206055,3.04531669616699,0.155289635062218,0.150007545948029,1.72488081455231,0.000652662536595017,0.317595243453979
2599,190.888977050781,3.21511077880859,0.162111073732376,0.156452909111977,1.58153057098389,0.000790012418292463,0.331093460321426
2600,190.691665649414,2.97200345993042,0.162994205951691,0.1561239361763,1.9269791841507,0.000579338287934661,0.330763906240463
2601,191.334518432617,3.18556833267212,0.167356491088867,0.149825841188431,1.47006893157959,0.000753455213271081,0.318234115839005
2602,191.225296020508,2.62153244018555,0.151699468493462,0.147551789879799,1.49433946609497,0.000485977274365723,0.312010884284973
2603,191.209884643555,2.81258249282837,0.15030662715435,0.151709169149399,1.52101540565491,0.000563506851904094,0.320251762866974
2604,191.413345336914,3.33803105354309,0.169144526124001,0.151129394769669,1.6735098361969,0.000764859549235553,0.321229189634323
2605,191.578048706055,2.95945405960083,0.147571489214897,0.155110538005829,1.63123404979706,0.00074403511825949,0.326981484889984
2606,191.239196777344,2.78631687164307,0.157942265272141,0.149338573217392,1.58448481559753,0.000730791944079101,0.316421240568161
2607,191.046340942383,2.60487389564514,0.166170120239258,0.148455172777176,1.58097171783447,0.000570316333323717,0.315393477678299
2608,191.150375366211,2.76932621002197,0.163261771202087,0.147828191518784,1.5521959066391,0.000617040845099837,0.313843250274658
2609,191.133575439453,2.62218070030212,0.15747195482254,0.15395350754261,1.72050368785858,0.00072741333860904,0.325738400220871
2610,191.490142822266,2.9380567073822,0.158767238259316,0.14865830540657,1.63449740409851,0.000560889428015798,0.315108269453049
2611,190.656265258789,3.22551417350769,0.180892243981361,0.16097766160965,1.78533673286438,0.000691256253048778,0.342175483703613
2612,191.299438476563,3.05452704429626,0.184404313564301,0.149114206433296,1.53349900245667,0.000846513197757304,0.318625599145889
2613,191.269424438477,3.19845962524414,0.146008729934692,0.156855672597885,1.6709189414978,0.000634868338238448,0.330300569534302
2614,191.235504150391,3.15269470214844,0.164459705352783,0.162601262331009,1.72477042675018,0.000641756050754339,0.343694150447845
2616,190.897750854492,3.40510773658752,0.179555594921112,0.157459944486618,1.78086233139038,0.000630083843134344,0.334971398115158
2617,191.704986572266,2.92063498497009,0.130533888936043,0.146395236253738,1.58690547943115,0.000548537354916334,0.307705014944077
2618,192.111358642578,3.65365290641785,0.127597019076347,0.141435146331787,1.27426409721375,0.000550839584320784,0.297179698944092
2619,191.421737670898,2.96371650695801,0.16397088766098,0.151027888059616,1.48529553413391,0.0005883420817554,0.320232331752777
2620,190.935333251953,2.76142597198486,0.163551092147827,0.155014261603355,1.61960649490356,0.000455645233159885,0.3282310962677
2621,191.279571533203,2.9094135761261,0.146347194910049,0.155378669500351,1.63950276374817,0.000550912343896925,0.327306985855103
2622,191.491729736328,2.71890807151794,0.158893972635269,0.142822027206421,1.46277332305908,0.000769410864450038,0.303380936384201
2623,191.383407592773,2.66564655303955,0.148948043584824,0.147731304168701,1.48793768882751,0.000666834122966975,0.312178730964661
2624,191.572677612305,2.88613820075989,0.154705867171288,0.145630538463593,1.47501289844513,0.000591814809013158,0.308502584695816
2625,191.31787109375,2.99571919441223,0.136914640665054,0.145477846264839,1.61925828456879,0.000593312724959105,0.306563079357147
2626,191.783767700195,2.94244503974915,0.1246397793293,0.138503879308701,1.35021066665649,0.000430209329351783,0.291037052869797
2627,191.339553833008,3.5595235824585,0.159556865692139,0.153132349252701,1.62511825561523,0.000678191368933767,0.324184596538544
2628,191.340408325195,2.94691944122314,0.153655588626862,0.153561353683472,1.49708962440491,0.000589201226830483,0.324279963970184
2629,191.345794677734,3.25724601745605,0.149089902639389,0.153505504131317,1.48285889625549,0.000863181659951806,0.323834449052811
2630,191.081848144531,3.65993738174438,0.185804963111877,0.153843760490417,1.73630619049072,0.000644015439320356,0.328326284885406
2631,191.344024658203,2.70757985115051,0.138189196586609,0.143615007400513,1.4809662103653,0.000673219445161521,0.302866518497467
2632,191.266357421875,2.97861671447754,0.160679072141647,0.159979343414307,1.68578720092773,0.00059135037008673,0.33800807595253
2633,191.86393737793,3.39566683769226,0.138447791337967,0.148879110813141,1.74765396118164,0.000682266778312624,0.313691794872284
2634,191.769317626953,2.89474534988403,0.13746702671051,0.146854668855667,1.56066417694092,0.000420673342887312,0.309227049350739
2635,191.149627685547,2.90038967132568,0.156440302729607,0.157429248094559,1.73667275905609,0.000582314445637167,0.332530379295349
2636,191.839584350586,3.14713072776794,0.14643457531929,0.14304706454277,1.43940103054047,0.000721715216059238,0.302537858486176
2637,191.221115112305,3.36940383911133,0.140757501125336,0.153957560658455,1.55874800682068,0.000639637466520071,0.323869436979294
2638,191.681625366211,2.95011425018311,0.145856767892838,0.154123723506928,1.75374412536621,0.000687787949573249,0.324930757284164
2639,191.400665283203,2.95395088195801,0.141413018107414,0.149786487221718,1.58828222751617,0.000548048003111035,0.315576583147049
2640,191.10188293457,2.66777300834656,0.148228317499161,0.155882894992828,1.77518236637115,0.000495116983074695,0.32861140370369
2641,191.34765625,2.91718077659607,0.144036516547203,0.149272859096527,1.53038465976715,0.000566760660149157,0.314763158559799
2642,191.961715698242,3.45769715309143,0.136929035186768,0.137861579656601,1.29120635986328,0.000600270461291075,0.291007399559021
2643,191.610321044922,3.08423161506653,0.166650682687759,0.156843885779381,1.76888346672058,0.000635981908999383,0.332439720630646
2644,191.59342956543,3.02443909645081,0.144826203584671,0.147964641451836,1.51574325561523,0.000544189591892064,0.312199741601944
2645,191.597122192383,2.89311361312866,0.141475588083267,0.147917687892914,1.65127909183502,0.000669631641358137,0.311969041824341
2646,192.012939453125,2.81292057037354,0.126458749175072,0.150250643491745,1.41874849796295,0.000381245597964153,0.314756512641907
2647,191.606399536133,2.60299491882324,0.153219282627106,0.151493400335312,1.55310535430908,0.000631169357802719,0.320177376270294
2648,191.63134765625,3.17327404022217,0.149709194898605,0.145128667354584,1.48253691196442,0.000750325620174408,0.307085931301117
2649,191.499557495117,3.06392884254456,0.148770064115524,0.146112233400345,1.54216766357422,0.000554024474695325,0.308920651674271
2650,191.816146850586,3.05593538284302,0.140290543437004,0.146742582321167,1.43854975700378,0.000664402672555298,0.309284955263138
2651,192.022216796875,3.21408939361572,0.138374447822571,0.147551000118256,1.41076064109802,0.000628025736659765,0.310664236545563
2652,191.518783569336,2.47271990776062,0.133284658193588,0.144523143768311,1.55556893348694,0.00076904206071049,0.304314851760864
2653,191.56266784668,3.01400971412659,0.15204781293869,0.141503602266312,1.38775491714478,0.000605041510425508,0.29990229010582
2654,191.700378417969,3.21186184883118,0.13624507188797,0.152879267930985,1.69154667854309,0.000921371160075069,0.321535289287567
2655,191.276962280273,3.63724374771118,0.153921440243721,0.155506014823914,1.65358245372772,0.000663885963149369,0.328389674425125
2657,191.364501953125,2.67336416244507,0.15291166305542,0.149074465036392,1.71923911571503,0.000514679588377476,0.315416663885117
2658,191.634475708008,2.819007396698,0.122936308383942,0.149065285921097,1.54958426952362,0.000500853173434734,0.312224209308624
2659,191.879745483398,3.18629312515259,0.146952956914902,0.141254991292954,1.38112139701843,0.000544506125152111,0.298858642578125
2660,192.386642456055,3.31291604042053,0.13630872964859,0.140932589769363,1.39055395126343,0.000433380948379636,0.29710328578949
2661,191.614166259766,3.15673971176147,0.140262454748154,0.148442700505257,1.59679067134857,0.000647749984636903,0.312832325696945
2662,191.441802978516,2.8349552154541,0.138662800192833,0.152144059538841,1.4947806596756,0.000548711977899075,0.319923549890518
2663,191.398880004883,3.5591824054718,0.143268033862114,0.151880204677582,1.75734567642212,0.000789644895121455,0.320239424705505
2664,192.055252075195,2.94000482559204,0.125829413533211,0.14129051566124,1.46165776252747,0.000710598775185645,0.296980917453766
2665,191.752838134766,2.75826478004456,0.145556971430779,0.147875726222992,1.53653824329376,0.000629424932412803,0.312158405780792
2666,191.102722167969,2.73531484603882,0.136271327733994,0.153244704008102,1.85576605796814,0.000721450545825064,0.322333037853241
2667,192.084945678711,3.38575291633606,0.13082192838192,0.14662691950798,1.60216498374939,0.000530566612724215,0.308203518390656
2668,191.596862792969,2.81249332427979,0.137838989496231,0.154140487313271,1.69690036773682,0.000855049351230264,0.324189275503159
2669,192.141464233398,2.93556141853333,0.113710194826126,0.138306215405464,1.36990928649902,0.000536362524144352,0.289621561765671
2670,192.048721313477,2.82929015159607,0.137257993221283,0.147654682397842,1.60752511024475,0.000484834832604975,0.310885071754456
2671,191.848556518555,3.45004439353943,0.140405029058456,0.152357205748558,1.32711029052734,0.00083187420386821,0.320497930049896
2672,191.994567871094,2.8987078666687,0.129375904798508,0.143117725849152,1.40683472156525,0.000695486553013325,0.300927579402924
2673,192.193023681641,2.84767699241638,0.14095264673233,0.139077246189117,1.36832451820374,0.000642682542093098,0.293939411640167
2674,191.690551757813,2.65918397903442,0.160216063261032,0.155345290899277,1.88856959342957,0.000771188118960708,0.328986346721649
2675,191.642532348633,2.68015313148499,0.159811422228813,0.152295023202896,1.61116325855255,0.000745367491617799,0.322555005550385
2676,191.478988647461,2.89087796211243,0.136973232030869,0.157859146595001,1.55241990089417,0.000450313877081499,0.331193178892136
2677,191.976608276367,2.77991819381714,0.141324579715729,0.142472594976425,1.50524985790253,0.00061531038954854,0.300890564918518
2678,191.545639038086,2.98244976997375,0.16027794778347,0.147917419672012,1.5377049446106,0.000567813927773386,0.313684225082397
2679,192.197311401367,2.8047022819519,0.120930165052414,0.142078474164009,1.47245562076569,0.00044963147956878,0.297947257757187
2680,191.715286254883,3.14831352233887,0.133062034845352,0.144439190626144,1.42850506305695,0.000643893494270742,0.303935050964355
2681,191.986297607422,2.9568829536438,0.128447562456131,0.138328522443771,1.51238417625427,0.000805102055892348,0.291416734457016
2682,192.02392578125,2.82113289833069,0.123611345887184,0.147224500775337,1.56403815746307,0.000710228574462235,0.308729290962219
2683,191.763305664063,3.23432803153992,0.119970262050629,0.153309360146523,1.63584876060486,0.00049438897985965,0.320498794317245
2684,191.972747802734,2.84797716140747,0.126125618815422,0.143059924244881,1.45565509796143,0.000618100923020393,0.300497114658356
2685,191.867553710938,3.16158008575439,0.13121572136879,0.144984737038612,1.38010156154633,0.000673490576446056,0.304807871580124
2686,192.124206542969,2.94847464561462,0.143866673111916,0.145213320851326,1.42390584945679,0.000640889047645032,0.306557685136795
2687,192.197906494141,3.19447374343872,0.134344756603241,0.145808413624764,1.36657667160034,0.000624899519607425,0.306730359792709
2688,191.892272949219,3.21839213371277,0.141290783882141,0.145087063312531,1.5998603105545,0.000732408021576703,0.306269288063049
2689,191.987411499023,3.12888336181641,0.115607380867004,0.146068260073662,1.45023775100708,0.00044602039270103,0.305370509624481
2690,192.02815246582,3.31250691413879,0.130634784698486,0.14049243927002,1.40510320663452,0.000687541905790567,0.295797258615494
2691,192.109603881836,3.07609343528748,0.11765293776989,0.145371988415718,1.61077499389648,0.000636049429886043,0.304438054561615
2692,192.353668212891,3.05217361450195,0.136029705405235,0.141587153077126,1.33059763908386,0.000365480489563197,0.298290610313416
2693,192.016479492188,2.80019783973694,0.133627653121948,0.139411270618439,1.37282180786133,0.000524659873917699,0.293820470571518
2694,192.045715332031,3.29167699813843,0.131493449211121,0.146844238042831,1.31072330474854,0.000445393554400653,0.308371245861053
2695,191.934814453125,2.74746632575989,0.134314015507698,0.146397709846497,1.4107027053833,0.000469625985715538,0.307872354984283
2696,192.372802734375,3.35748815536499,0.128950014710426,0.142278015613556,1.35917711257935,0.000512353726662695,0.299066364765167
2698,192.036697387695,2.6311309337616,0.142315998673439,0.138408422470093,1.34594941139221,0.000597356935031712,0.292693078517914
2699,191.915817260742,3.06117177009583,0.146587371826172,0.149972587823868,1.65776133537292,0.000712815672159195,0.316618055105209
2700,192.116622924805,2.90052103996277,0.133410081267357,0.143351137638092,1.42975640296936,0.00069334777072072,0.301819711923599
2701,192.199584960938,2.88792037963867,0.141759812831879,0.144787266850472,1.59441101551056,0.000580780673772097,0.305635303258896
2702,191.811584472656,3.43748331069946,0.131472364068031,0.148995518684387,1.66690182685852,0.000604434055276215,0.313107371330261
2703,192.149002075195,2.93453526496887,0.128332883119583,0.145074591040611,1.50543189048767,0.000644687213934958,0.304810225963593
2704,192.33610534668,2.93806934356689,0.122856348752975,0.143676906824112,1.38466858863831,0.000660667719785124,0.301354438066483
2705,192.936431884766,3.17045164108276,0.105817586183548,0.132823273539543,1.18109393119812,0.000443779106717557,0.277631342411041
2706,192.576400756836,2.74611139297485,0.124670639634132,0.134231388568878,1.43952560424805,0.00064694753382355,0.282692849636078
2707,192.399047851563,2.8440887928009,0.105580382049084,0.137406498193741,1.32257521152496,0.000366182037396356,0.286876678466797
2708,191.863327026367,3.03890442848206,0.129876673221588,0.153077930212021,1.63385152816772,0.000490481324959546,0.321022629737854
2709,192.483062744141,3.3786723613739,0.121035017073154,0.147431090474129,1.49169194698334,0.000357740791514516,0.308636248111725
2710,192.14143371582,2.75742888450623,0.134448140859604,0.142128631472588,1.53247308731079,0.000524411094374955,0.29949676990509
2711,192.086395263672,2.57030153274536,0.123155385255814,0.14109405875206,1.4917414188385,0.000531202589627355,0.296260952949524
2712,191.920227050781,3.16703987121582,0.13235205411911,0.151120573282242,1.5814653635025,0.000521471258252859,0.317318558692932
2713,191.914932250977,2.62980580329895,0.135051965713501,0.147821635007858,1.49591386318207,0.000523369235452265,0.310906052589416
2714,192.361480712891,3.10355949401855,0.119323179125786,0.149361550807953,1.5719428062439,0.000430299784056842,0.312442511320114
2715,192.640899658203,3.31397151947021,0.125665962696075,0.143038392066956,1.46087086200714,0.000519395398441702,0.300363957881927
2716,192.453536987305,2.78406047821045,0.1288151293993,0.137909889221191,1.26450967788696,0.000487572979182005,0.290209591388702
2717,191.967819213867,2.96955895423889,0.134616643190384,0.146603465080261,1.5397812128067,0.000708589446730912,0.30856266617775
2718,192.247116088867,3.06054759025574,0.130220890045166,0.143884062767029,1.43398332595825,0.000590375508181751,0.302519381046295
2719,192.307006835938,2.76705169677734,0.115269526839256,0.142517626285553,1.66750872135162,0.000512455939315259,0.298485934734344
2720,192.32780456543,2.72241306304932,0.108360148966312,0.141917154192925,1.54427623748779,0.000607028661761433,0.296518087387085
2721,191.945571899414,2.6912248134613,0.119792550802231,0.145238786935806,1.57870602607727,0.000534118269570172,0.304302573204041
2722,191.797775268555,3.14487385749817,0.117875941097736,0.15298555791378,1.76036238670349,0.000739501672796905,0.319888830184937
2723,192.181411743164,2.85344529151917,0.119658455252647,0.145826056599617,1.71341037750244,0.000591976509895176,0.305627375841141
2724,192.186004638672,3.10017251968384,0.128331691026688,0.139892637729645,1.60225534439087,0.000558083062060177,0.294499754905701
2725,192.309310913086,2.52975702285767,0.122871875762939,0.143446505069733,1.51920187473297,0.000603341148234904,0.301001071929932
2726,192.112533569336,2.86303400993347,0.122540920972824,0.144326999783516,1.61048674583435,0.00059348251670599,0.302815318107605
2727,192.330978393555,3.07209587097168,0.133142992854118,0.142011195421219,1.41628384590149,0.000485253578517586,0.298995614051819
2728,192.181503295898,2.86986041069031,0.137415632605553,0.148998975753784,1.52504086494446,0.000592641241382808,0.313560873270035
2729,191.943298339844,2.980060338974,0.125963300466537,0.140038892626762,1.53521585464478,0.000749042490497232,0.294583857059479
2730,192.145874023438,3.03665781021118,0.121425792574883,0.147137060761452,1.63797187805176,0.00046514964196831,0.308287262916565
2731,192.262496948242,2.83319926261902,0.129824578762054,0.151894778013229,1.55364465713501,0.000516345491632819,0.318583816289902
2732,192.251922607422,2.97210478782654,0.133054196834564,0.134473741054535,1.41100943088532,0.000474163971375674,0.28390097618103
2733,192.259017944336,2.93047380447388,0.118861064314842,0.139877766370773,1.68071556091309,0.00047518199426122,0.293559938669205
2734,192.41633605957,2.83889961242676,0.121576756238937,0.137747839093208,1.35513925552368,0.000483367388369516,0.289250195026398
2735,191.95588684082,3.62328433990479,0.155454337596893,0.150280490517616,1.67148590087891,0.000450558552984148,0.318003177642822
2736,192.03352355957,3.19297027587891,0.121409088373184,0.152006775140762,1.73051345348358,0.000516183325089514,0.31814306974411
2737,191.746627807617,2.76074910163879,0.126864463090897,0.15563091635704,1.71141529083252,0.000536969106178731,0.325928151607513
2739,192.009429931641,3.01871466636658,0.136639565229416,0.142545610666275,1.5624178647995,0.000456436595413834,0.30054584145546
2740,192.362274169922,2.54518795013428,0.124422460794449,0.142631188035011,1.47395408153534,0.000636548502370715,0.299496829509735
2741,192.489440917969,3.00782752037048,0.117442674934864,0.141830176115036,1.33374834060669,0.000422657001763582,0.296949684619904
2742,192.482376098633,3.43321371078491,0.124306112527847,0.149104118347168,1.49634110927582,0.000495595799293369,0.312382966279984
2743,192.412612915039,3.52563190460205,0.114186599850655,0.141910970211029,1.4328191280365,0.00048997113481164,0.296918392181396
2744,192.246139526367,2.77717685699463,0.123654954135418,0.145382732152939,1.62953472137451,0.000497791159432381,0.305009394884109
2745,192.387802124023,3.16149592399597,0.109533786773682,0.152431100606918,1.69702935218811,0.000351270224200562,0.317688226699829
2746,192.32356262207,2.97852301597595,0.131093606352806,0.132473364472389,1.26828455924988,0.000519260414876044,0.279583990573883
