step,seed4,seed3,seed2,seed1,seed0
1360000,668.199340820313,408.805816650391,393.057281494141,675.184448242188,679.155334472656
1400000,755.693176269531,458.744964599609,369.430541992187,756.941345214844,624.611999511719
1440000,676.893493652344,435.13916015625,336.299224853516,721.681762695313,705.643188476563
1480000,761.505065917969,478.93896484375,334.037231445313,752.661499023438,695.931518554688
1520000,750.378784179688,515.985534667969,359.806488037109,700.471801757813,746.873718261719
1560000,667.406677246094,471.034027099609,343.184997558594,802.293151855469,747.449890136719
1600000,762.585510253906,531.308227539062,351.119232177734,862.636047363281,717.169311523438
1640000,713.796691894531,561.694396972656,363.537780761719,744.5498046875,754.683776855469
1680000,795.71240234375,543.493408203125,365.548278808594,753.69091796875,735.682495117188
1720000,734.690490722656,610.157775878906,333.785034179687,796.12548828125,738.844970703125
1760000,793.685668945313,559.127319335938,386.866027832031,815.479858398438,789.018920898438
1800000,784.200378417969,575.645812988281,406.157531738281,861.469116210938,761.27587890625
1840000,753.528625488281,641.002319335938,373.4580078125,859.65869140625,791.566467285156
1880000,846.153686523438,586.215698242188,324.047424316406,747.161010742188,802.255737304687
1920000,713.473388671875,602.242370605469,390.897308349609,812.953247070313,796.279479980469
1960000,798.083923339844,626.687194824219,393.573760986328,833.986694335938,774.501159667969
2000000,728.317504882812,637.281860351563,341.709564208984,847.809204101563,823.666870117187
2040000,853.694458007812,667.385009765625,392.102386474609,807.532836914062,812.591979980469
2080000,879.959106445313,635.73193359375,381.391174316406,839.837280273438,834.828735351563
2120000,826.828979492188,642.409057617188,363.395935058594,861.44775390625,819.53076171875
2160000,851.696105957031,701.904174804688,387.371795654297,754.0947265625,844.084289550781
2200000,820.677734375,662.449523925781,397.088745117187,840.043090820313,904.423950195313
2240000,751.703552246094,671.835632324219,445.675048828125,857.398620605469,849.793334960938
2280000,884.51904296875,696.75244140625,373.003204345703,853.922058105469,817.996154785156
2320000,836.754211425781,758.584777832031,458.321380615234,802.935913085937,907.600952148438
2360000,844.530639648437,701.539184570312,397.974670410156,816.0126953125,813.350952148438
2400000,842.6689453125,692.820617675781,410.755950927734,777.657836914063,848.979614257813
2440000,856.472961425781,551.875671386719,455.078918457031,837.54833984375,836.710327148438
2480000,850.9765625,691.665283203125,416.481384277344,896.996887207031,827.051635742188
2520000,711.042358398437,720.003173828125,422.179748535156,801.474609375,865.92236328125
2560000,863.988159179688,758.895385742188,412.13134765625,846.901184082031,882.917358398437
2600000,894.825500488281,709.841186523438,478.675628662109,860.117492675781,846.099975585937
2640000,854.566589355469,773.0458984375,430.346618652344,893.75,869.304016113281
2680000,791.546264648438,771.516174316406,441.023101806641,850.482788085938,864.448608398438
2720000,832.539428710938,803.600952148438,390.179595947266,895.705383300781,878.943237304688
2760000,905.494323730469,842.911926269531,428.7314453125,852.252746582031,875.94140625
2800000,858.816711425781,845.302429199219,429.105072021484,853.47216796875,791.618469238281
2840000,875.747741699219,776.433471679688,399.843505859375,860.19580078125,794.6142578125
2880000,864.738098144531,815.717895507813,407.079650878906,893.656616210938,833.335266113281
2920000,746.366577148438,747.675964355469,422.505950927734,877.345336914063,859.672241210938
2960000,858.473022460938,865.922668457031,504.675201416016,830.1103515625,834.348510742188
3000000,865.460754394531,776.4921875,449.091125488281,844.896118164063,913.7373046875
